HourUTC,HourDK,GridCompany,ResidualConsumption,FlexSettledConsumption,HourlySettledConsumption
2023-12-14T20:00:00,2023-12-14T21:00:00,385,,1414.0,4175.0
2023-12-14T20:00:00,2023-12-14T21:00:00,396,,1641.986,726.73
2023-12-14T20:00:00,2023-12-14T21:00:00,398,,1553.843,3657.287
2023-12-14T20:00:00,2023-12-14T21:00:00,531,,11025.646,8548.353
2023-12-14T20:00:00,2023-12-14T21:00:00,532,,7972.35,2488.21
2023-12-14T20:00:00,2023-12-14T21:00:00,533,,23786.053,9712.84
2023-12-14T20:00:00,2023-12-14T21:00:00,543,,127360.863,189357.476
2023-12-14T20:00:00,2023-12-14T21:00:00,584,,4821.173,4842.96
2023-12-14T20:00:00,2023-12-14T21:00:00,740,,315015.858,222146.14
2023-12-14T20:00:00,2023-12-14T21:00:00,757,,9626.71,6274.72
2023-12-14T20:00:00,2023-12-14T21:00:00,791,,663222.417,501927.067
2023-12-14T20:00:00,2023-12-14T21:00:00,853,,4349.181,9831.736
2023-12-14T20:00:00,2023-12-14T21:00:00,854,,8556.562,4733.0
2023-12-14T20:00:00,2023-12-14T21:00:00,860,,12223.342,9648.473
2023-12-14T20:00:00,2023-12-14T21:00:00,911,,21403.42,8547.33
2023-12-14T20:00:00,2023-12-14T21:00:00,950,,62.9,
2023-12-14T20:00:00,2023-12-14T21:00:00,951,,1700.0,
2023-12-14T20:00:00,2023-12-14T21:00:00,952,,23578.3,
2023-12-14T20:00:00,2023-12-14T21:00:00,953,,26248.5,
2023-12-14T20:00:00,2023-12-14T21:00:00,954,,10252.0,
2023-12-14T20:00:00,2023-12-14T21:00:00,960,,772.6,
2023-12-14T20:00:00,2023-12-14T21:00:00,962,,0.0,
2023-12-14T20:00:00,2023-12-14T21:00:00,990,,0.0,
2023-12-14T19:00:00,2023-12-14T20:00:00,003,,44230.298,0.0
2023-12-14T19:00:00,2023-12-14T20:00:00,007,,35548.292,0.0
2023-12-14T19:00:00,2023-12-14T20:00:00,016,,630.74,70.26
2023-12-14T19:00:00,2023-12-14T20:00:00,031,,80254.283,70825.408
2023-12-14T19:00:00,2023-12-14T20:00:00,042,,12484.966,16965.62
2023-12-14T19:00:00,2023-12-14T20:00:00,051,,14686.865,12255.75
2023-12-14T19:00:00,2023-12-14T20:00:00,084,,2677.39,936.62
2023-12-14T19:00:00,2023-12-14T20:00:00,085,,2002.92,227.11
2023-12-14T19:00:00,2023-12-14T20:00:00,131,,380160.922,342531.713
2023-12-14T19:00:00,2023-12-14T20:00:00,141,,2301.81,3091.14
2023-12-14T19:00:00,2023-12-14T20:00:00,151,,120134.379,120538.597
2023-12-14T19:00:00,2023-12-14T20:00:00,154,,14630.732,11546.979
2023-12-14T19:00:00,2023-12-14T20:00:00,233,,84508.723,52799.191
2023-12-14T19:00:00,2023-12-14T20:00:00,244,,105699.892,145575.005
2023-12-14T19:00:00,2023-12-14T20:00:00,245,,51902.477,62580.286
2023-12-14T19:00:00,2023-12-14T20:00:00,312,,1480.793,
2023-12-14T19:00:00,2023-12-14T20:00:00,331,,25122.199,15022.11
2023-12-14T19:00:00,2023-12-14T20:00:00,341,,2939.569,3590.441
2023-12-14T19:00:00,2023-12-14T20:00:00,342,,6968.45,4131.58
2023-12-14T19:00:00,2023-12-14T20:00:00,344,,281898.382,251630.359
2023-12-14T19:00:00,2023-12-14T20:00:00,347,,27815.496,40391.88
2023-12-14T19:00:00,2023-12-14T20:00:00,348,,49415.586,80516.88
2023-12-14T19:00:00,2023-12-14T20:00:00,351,,11060.13,25076.72
2023-12-14T19:00:00,2023-12-14T20:00:00,357,,3187.12,4485.05
2023-12-14T19:00:00,2023-12-14T20:00:00,370,,1572.844,329.788
2023-12-14T19:00:00,2023-12-14T20:00:00,371,,1726.454,318.81
2023-12-14T19:00:00,2023-12-14T20:00:00,381,,987.75,1623.89
2023-12-14T19:00:00,2023-12-14T20:00:00,384,,1409.869,3476.01
2023-12-14T19:00:00,2023-12-14T20:00:00,385,,1490.72,4168.3
2023-12-14T19:00:00,2023-12-14T20:00:00,396,,1721.97,745.18
2023-12-14T19:00:00,2023-12-14T20:00:00,398,,1754.384,3900.831
2023-12-14T19:00:00,2023-12-14T20:00:00,531,,11775.233,8736.982
2023-12-14T19:00:00,2023-12-14T20:00:00,532,,8421.17,2583.47
2023-12-14T19:00:00,2023-12-14T20:00:00,533,,25336.972,10287.62
2023-12-14T19:00:00,2023-12-14T20:00:00,543,,136759.564,191327.45
2023-12-14T19:00:00,2023-12-14T20:00:00,584,,5204.6,5034.45
2023-12-14T19:00:00,2023-12-14T20:00:00,740,,329636.166,225017.07
2023-12-14T19:00:00,2023-12-14T20:00:00,757,,10519.59,6840.91
2023-12-14T19:00:00,2023-12-14T20:00:00,791,,711039.241,526383.211
2023-12-14T19:00:00,2023-12-14T20:00:00,853,,4594.054,11077.895
2023-12-14T19:00:00,2023-12-14T20:00:00,854,,9471.128,5526.484
2023-12-14T19:00:00,2023-12-14T20:00:00,860,,13019.814,9837.928
2023-12-14T19:00:00,2023-12-14T20:00:00,911,,22019.13,8906.11
2023-12-14T19:00:00,2023-12-14T20:00:00,950,,82.9,
2023-12-14T19:00:00,2023-12-14T20:00:00,951,,1200.0,
2023-12-14T19:00:00,2023-12-14T20:00:00,952,,24420.325,
2023-12-14T19:00:00,2023-12-14T20:00:00,953,,21671.0,
2023-12-14T19:00:00,2023-12-14T20:00:00,954,,2205.0,
2023-12-14T19:00:00,2023-12-14T20:00:00,960,,787.6,
2023-12-14T19:00:00,2023-12-14T20:00:00,962,,0.0,
2023-12-14T19:00:00,2023-12-14T20:00:00,990,,0.0,
2023-12-14T18:00:00,2023-12-14T19:00:00,003,,47846.506,0.0
2023-12-14T18:00:00,2023-12-14T19:00:00,007,,45867.532,300.0
2023-12-14T18:00:00,2023-12-14T19:00:00,016,,657.02,75.46
2023-12-14T18:00:00,2023-12-14T19:00:00,031,,85382.25,72983.314
2023-12-14T18:00:00,2023-12-14T19:00:00,042,,13276.4,17304.97
2023-12-14T18:00:00,2023-12-14T19:00:00,051,,15951.085,12600.02
2023-12-14T18:00:00,2023-12-14T19:00:00,084,,2887.6,1093.72
2023-12-14T18:00:00,2023-12-14T19:00:00,085,,2129.8,240.23
2023-12-14T18:00:00,2023-12-14T19:00:00,131,,408287.695,345696.766
2023-12-14T18:00:00,2023-12-14T19:00:00,141,,2484.26,3036.07
2023-12-14T18:00:00,2023-12-14T19:00:00,151,,131418.763,114682.625
2023-12-14T18:00:00,2023-12-14T19:00:00,154,,15685.612,11380.267
2023-12-14T18:00:00,2023-12-14T19:00:00,233,,92037.499,55481.585
2023-12-14T18:00:00,2023-12-14T19:00:00,244,,114130.117,151139.458
2023-12-14T18:00:00,2023-12-14T19:00:00,245,,56397.162,69630.811
2023-12-14T18:00:00,2023-12-14T19:00:00,312,,2428.374,
2023-12-14T18:00:00,2023-12-14T19:00:00,331,,26353.903,15577.38
2023-12-14T18:00:00,2023-12-14T19:00:00,341,,3149.153,3650.867
2023-12-14T18:00:00,2023-12-14T19:00:00,342,,7538.71,4278.19
2023-12-14T18:00:00,2023-12-14T19:00:00,344,,300833.133,250343.865
2023-12-14T18:00:00,2023-12-14T19:00:00,347,,29702.448,39523.65
2023-12-14T18:00:00,2023-12-14T19:00:00,348,,51589.076,79907.86
2023-12-14T18:00:00,2023-12-14T19:00:00,351,,11971.49,25324.81
2023-12-14T18:00:00,2023-12-14T19:00:00,357,,3480.69,4750.25
2023-12-14T18:00:00,2023-12-14T19:00:00,370,,1712.726,379.46
2023-12-14T18:00:00,2023-12-14T19:00:00,371,,1948.202,345.54
2023-12-14T18:00:00,2023-12-14T19:00:00,381,,1090.11,1518.48
2023-12-14T18:00:00,2023-12-14T19:00:00,384,,1541.22,3582.84
2023-12-14T18:00:00,2023-12-14T19:00:00,385,,1631.3,4347.72
2023-12-14T18:00:00,2023-12-14T19:00:00,396,,1838.747,799.36
2023-12-14T18:00:00,2023-12-14T19:00:00,398,,1865.282,3981.66
2023-12-14T18:00:00,2023-12-14T19:00:00,531,,12471.777,9233.134
2023-12-14T18:00:00,2023-12-14T19:00:00,532,,8887.11,2658.53
2023-12-14T18:00:00,2023-12-14T19:00:00,533,,26693.63,10644.73
2023-12-14T18:00:00,2023-12-14T19:00:00,543,,148314.561,198336.887
2023-12-14T18:00:00,2023-12-14T19:00:00,584,,5566.404,5158.08
2023-12-14T18:00:00,2023-12-14T19:00:00,740,,353483.195,228591.423
2023-12-14T18:00:00,2023-12-14T19:00:00,757,,11422.47,7284.4
2023-12-14T18:00:00,2023-12-14T19:00:00,791,,770879.531,551100.524
2023-12-14T18:00:00,2023-12-14T19:00:00,853,,5010.079,11246.881
2023-12-14T18:00:00,2023-12-14T19:00:00,854,,10395.192,5279.252
2023-12-14T18:00:00,2023-12-14T19:00:00,860,,14573.939,10311.858
2023-12-14T18:00:00,2023-12-14T19:00:00,911,,22964.35,9181.36
2023-12-14T18:00:00,2023-12-14T19:00:00,950,,62.8,
2023-12-14T18:00:00,2023-12-14T19:00:00,951,,1600.0,
2023-12-14T18:00:00,2023-12-14T19:00:00,952,,16143.675,
2023-12-14T18:00:00,2023-12-14T19:00:00,953,,26333.5,
2023-12-14T18:00:00,2023-12-14T19:00:00,954,,1641.0,
2023-12-14T18:00:00,2023-12-14T19:00:00,960,,825.8,
2023-12-14T18:00:00,2023-12-14T19:00:00,962,,0.0,
2023-12-14T18:00:00,2023-12-14T19:00:00,990,,0.0,
2023-12-14T17:00:00,2023-12-14T18:00:00,003,,46620.744,0.0
2023-12-14T17:00:00,2023-12-14T18:00:00,007,,42214.986,3355.7
2023-12-14T17:00:00,2023-12-14T18:00:00,016,,730.411,78.67
2023-12-14T17:00:00,2023-12-14T18:00:00,031,,91864.726,73375.912
2023-12-14T17:00:00,2023-12-14T18:00:00,042,,14522.259,17979.0
2023-12-14T17:00:00,2023-12-14T18:00:00,051,,17536.975,12844.3
2023-12-14T17:00:00,2023-12-14T18:00:00,084,,3131.42,1147.62
2023-12-14T17:00:00,2023-12-14T18:00:00,085,,2334.73,265.29
2023-12-14T17:00:00,2023-12-14T18:00:00,131,,443914.227,357220.428
2023-12-14T17:00:00,2023-12-14T18:00:00,141,,2863.494,3158.75
2023-12-14T17:00:00,2023-12-14T18:00:00,151,,144002.844,157662.961
2023-12-14T17:00:00,2023-12-14T18:00:00,154,,17474.358,12008.449
2023-12-14T17:00:00,2023-12-14T18:00:00,233,,101176.774,57825.017
2023-12-14T17:00:00,2023-12-14T18:00:00,244,,125443.108,155092.296
2023-12-14T17:00:00,2023-12-14T18:00:00,245,,60979.109,78109.72
2023-12-14T17:00:00,2023-12-14T18:00:00,312,,2462.622,
2023-12-14T17:00:00,2023-12-14T18:00:00,331,,28527.16,16122.55
2023-12-14T17:00:00,2023-12-14T18:00:00,341,,3478.005,3562.926
2023-12-14T17:00:00,2023-12-14T18:00:00,342,,8208.83,4356.61
2023-12-14T17:00:00,2023-12-14T18:00:00,344,,325955.438,262565.187
2023-12-14T17:00:00,2023-12-14T18:00:00,347,,32066.978,39149.15
2023-12-14T17:00:00,2023-12-14T18:00:00,348,,55578.704,79693.4
2023-12-14T17:00:00,2023-12-14T18:00:00,351,,13508.53,25301.11
2023-12-14T17:00:00,2023-12-14T18:00:00,357,,3899.69,4911.28
2023-12-14T17:00:00,2023-12-14T18:00:00,370,,1873.552,432.406
2023-12-14T17:00:00,2023-12-14T18:00:00,371,,2208.853,360.07
2023-12-14T17:00:00,2023-12-14T18:00:00,381,,1202.73,1485.95
2023-12-14T17:00:00,2023-12-14T18:00:00,384,,1832.65,3574.96
2023-12-14T17:00:00,2023-12-14T18:00:00,385,,1818.42,4541.61
2023-12-14T17:00:00,2023-12-14T18:00:00,396,,2043.228,858.69
2023-12-14T17:00:00,2023-12-14T18:00:00,398,,2068.714,4057.971
2023-12-14T17:00:00,2023-12-14T18:00:00,531,,13615.541,9179.933
2023-12-14T17:00:00,2023-12-14T18:00:00,532,,9210.2,2797.46
2023-12-14T17:00:00,2023-12-14T18:00:00,533,,28895.779,11278.15
2023-12-14T17:00:00,2023-12-14T18:00:00,543,,162893.358,202668.959
2023-12-14T17:00:00,2023-12-14T18:00:00,584,,6177.146,5291.68
2023-12-14T17:00:00,2023-12-14T18:00:00,740,,380933.823,235498.154
2023-12-14T17:00:00,2023-12-14T18:00:00,757,,12543.7,7345.96
2023-12-14T17:00:00,2023-12-14T18:00:00,791,,832753.576,571445.98
2023-12-14T17:00:00,2023-12-14T18:00:00,853,,5402.577,11737.247
2023-12-14T17:00:00,2023-12-14T18:00:00,854,,11400.995,5236.042
2023-12-14T17:00:00,2023-12-14T18:00:00,860,,16436.855,10910.894
2023-12-14T17:00:00,2023-12-14T18:00:00,911,,24648.04,9700.49
2023-12-14T17:00:00,2023-12-14T18:00:00,950,,72.8,
2023-12-14T17:00:00,2023-12-14T18:00:00,951,,1300.0,
2023-12-14T17:00:00,2023-12-14T18:00:00,952,,1194.675,
2023-12-14T17:00:00,2023-12-14T18:00:00,953,,8131.0,
2023-12-14T17:00:00,2023-12-14T18:00:00,954,,6790.0,
2023-12-14T17:00:00,2023-12-14T18:00:00,960,,927.6,
2023-12-14T17:00:00,2023-12-14T18:00:00,962,,0.0,
2023-12-14T17:00:00,2023-12-14T18:00:00,990,,0.0,
2023-12-14T16:00:00,2023-12-14T17:00:00,003,,47853.131,0.0
2023-12-14T16:00:00,2023-12-14T17:00:00,007,,45570.559,5539.5
2023-12-14T16:00:00,2023-12-14T17:00:00,016,,787.03,83.0
2023-12-14T16:00:00,2023-12-14T17:00:00,031,,95938.965,76057.326
2023-12-14T16:00:00,2023-12-14T17:00:00,042,,15608.161,18928.14
2023-12-14T16:00:00,2023-12-14T17:00:00,051,,18874.1,20760.74
2023-12-14T16:00:00,2023-12-14T17:00:00,084,,3442.75,1243.97
2023-12-14T16:00:00,2023-12-14T17:00:00,085,,2444.94,295.1
2023-12-14T16:00:00,2023-12-14T17:00:00,131,,467185.864,371062.579
2023-12-14T16:00:00,2023-12-14T17:00:00,141,,3051.14,3164.79
2023-12-14T16:00:00,2023-12-14T17:00:00,151,,146031.199,101788.442
2023-12-14T16:00:00,2023-12-14T17:00:00,154,,18566.322,12815.207
2023-12-14T16:00:00,2023-12-14T17:00:00,233,,105404.083,60798.592
2023-12-14T16:00:00,2023-12-14T17:00:00,244,,131524.127,161224.494
2023-12-14T16:00:00,2023-12-14T17:00:00,245,,63830.489,75424.471
2023-12-14T16:00:00,2023-12-14T17:00:00,312,,2259.057,
2023-12-14T16:00:00,2023-12-14T17:00:00,331,,30089.967,16742.29
2023-12-14T16:00:00,2023-12-14T17:00:00,341,,3737.15,3812.87
2023-12-14T16:00:00,2023-12-14T17:00:00,342,,8968.62,4753.03
2023-12-14T16:00:00,2023-12-14T17:00:00,344,,341317.262,268547.98
2023-12-14T16:00:00,2023-12-14T17:00:00,347,,33751.466,42555.43
2023-12-14T16:00:00,2023-12-14T17:00:00,348,,58680.819,80835.33
2023-12-14T16:00:00,2023-12-14T17:00:00,351,,14317.28,26420.25
2023-12-14T16:00:00,2023-12-14T17:00:00,357,,4105.14,5101.57
2023-12-14T16:00:00,2023-12-14T17:00:00,370,,2014.554,398.769
2023-12-14T16:00:00,2023-12-14T17:00:00,371,,2256.564,371.26
2023-12-14T16:00:00,2023-12-14T17:00:00,381,,1350.16,1490.73
2023-12-14T16:00:00,2023-12-14T17:00:00,384,,1966.815,3767.41
2023-12-14T16:00:00,2023-12-14T17:00:00,385,,2071.9,4577.11
2023-12-14T16:00:00,2023-12-14T17:00:00,396,,2110.47,983.94
2023-12-14T16:00:00,2023-12-14T17:00:00,398,,2247.899,4499.368
2023-12-14T16:00:00,2023-12-14T17:00:00,531,,14171.46,10128.044
2023-12-14T16:00:00,2023-12-14T17:00:00,532,,9581.11,2887.34
2023-12-14T16:00:00,2023-12-14T17:00:00,533,,29811.269,11902.74
2023-12-14T16:00:00,2023-12-14T17:00:00,543,,169010.298,211181.47
2023-12-14T16:00:00,2023-12-14T17:00:00,584,,6512.35,5535.19
2023-12-14T16:00:00,2023-12-14T17:00:00,740,,395256.353,243226.828
2023-12-14T16:00:00,2023-12-14T17:00:00,757,,12843.02,7821.76
2023-12-14T16:00:00,2023-12-14T17:00:00,791,,840427.976,601776.347
2023-12-14T16:00:00,2023-12-14T17:00:00,853,,5787.116,12509.747
2023-12-14T16:00:00,2023-12-14T17:00:00,854,,11870.395,5420.164
2023-12-14T16:00:00,2023-12-14T17:00:00,860,,17513.737,11508.791
2023-12-14T16:00:00,2023-12-14T17:00:00,911,,25558.948,10173.4
2023-12-14T16:00:00,2023-12-14T17:00:00,950,,73.5,
2023-12-14T16:00:00,2023-12-14T17:00:00,951,,3300.0,
2023-12-14T16:00:00,2023-12-14T17:00:00,952,,807.125,
2023-12-14T16:00:00,2023-12-14T17:00:00,953,,4719.0,
2023-12-14T16:00:00,2023-12-14T17:00:00,954,,7743.0,
2023-12-14T16:00:00,2023-12-14T17:00:00,960,,1007.0,
2023-12-14T16:00:00,2023-12-14T17:00:00,962,,0.0,
2023-12-14T16:00:00,2023-12-14T17:00:00,990,,0.0,
2023-12-14T15:00:00,2023-12-14T16:00:00,003,,42243.165,487.278
2023-12-14T15:00:00,2023-12-14T16:00:00,007,,40984.12,5830.9
2023-12-14T15:00:00,2023-12-14T16:00:00,016,,703.29,85.77
2023-12-14T15:00:00,2023-12-14T16:00:00,031,,88342.199,78639.019
2023-12-14T15:00:00,2023-12-14T16:00:00,042,,14618.748,19750.41
2023-12-14T15:00:00,2023-12-14T16:00:00,051,,17283.8,14812.54
2023-12-14T15:00:00,2023-12-14T16:00:00,084,,3179.709,1324.27
2023-12-14T15:00:00,2023-12-14T16:00:00,085,,2271.95,288.05
2023-12-14T15:00:00,2023-12-14T16:00:00,131,,423988.536,378853.329
2023-12-14T15:00:00,2023-12-14T16:00:00,141,,2701.45,3075.02
2023-12-14T15:00:00,2023-12-14T16:00:00,151,,132521.218,105136.947
2023-12-14T15:00:00,2023-12-14T16:00:00,154,,17507.643,13890.259
2023-12-14T15:00:00,2023-12-14T16:00:00,233,,94145.168,63938.775
2023-12-14T15:00:00,2023-12-14T16:00:00,244,,118546.831,170099.598
2023-12-14T15:00:00,2023-12-14T16:00:00,245,,58678.976,66592.026
2023-12-14T15:00:00,2023-12-14T16:00:00,312,,2505.168,
2023-12-14T15:00:00,2023-12-14T16:00:00,331,,28060.852,17225.1
2023-12-14T15:00:00,2023-12-14T16:00:00,341,,3366.926,4073.114
2023-12-14T15:00:00,2023-12-14T16:00:00,342,,8145.42,5249.26
2023-12-14T15:00:00,2023-12-14T16:00:00,344,,310221.499,282212.48
2023-12-14T15:00:00,2023-12-14T16:00:00,347,,30625.069,47027.96
2023-12-14T15:00:00,2023-12-14T16:00:00,348,,55049.517,83417.07
2023-12-14T15:00:00,2023-12-14T16:00:00,351,,12930.0,27083.05
2023-12-14T15:00:00,2023-12-14T16:00:00,357,,3833.76,5407.94
2023-12-14T15:00:00,2023-12-14T16:00:00,370,,1720.388,387.616
2023-12-14T15:00:00,2023-12-14T16:00:00,371,,1811.711,388.42
2023-12-14T15:00:00,2023-12-14T16:00:00,381,,1213.753,1772.3
2023-12-14T15:00:00,2023-12-14T16:00:00,384,,1757.37,3779.46
2023-12-14T15:00:00,2023-12-14T16:00:00,385,,1751.55,4758.46
2023-12-14T15:00:00,2023-12-14T16:00:00,396,,1809.72,1138.63
2023-12-14T15:00:00,2023-12-14T16:00:00,398,,1886.601,5047.744
2023-12-14T15:00:00,2023-12-14T16:00:00,531,,12754.22,11103.769
2023-12-14T15:00:00,2023-12-14T16:00:00,532,,8938.95,2995.52
2023-12-14T15:00:00,2023-12-14T16:00:00,533,,27131.835,12824.78
2023-12-14T15:00:00,2023-12-14T16:00:00,543,,150609.123,232569.285
2023-12-14T15:00:00,2023-12-14T16:00:00,584,,5822.295,5638.46
2023-12-14T15:00:00,2023-12-14T16:00:00,740,,366468.836,253731.417
2023-12-14T15:00:00,2023-12-14T16:00:00,757,,12078.5,7841.5
2023-12-14T15:00:00,2023-12-14T16:00:00,791,,772337.234,631954.221
2023-12-14T15:00:00,2023-12-14T16:00:00,853,,5510.931,12960.044
2023-12-14T15:00:00,2023-12-14T16:00:00,854,,10927.327,5515.322
2023-12-14T15:00:00,2023-12-14T16:00:00,860,,15943.006,11588.206
2023-12-14T15:00:00,2023-12-14T16:00:00,911,,24266.501,11131.19
2023-12-14T15:00:00,2023-12-14T16:00:00,950,,72.8,
2023-12-14T15:00:00,2023-12-14T16:00:00,951,,1300.0,
2023-12-14T15:00:00,2023-12-14T16:00:00,952,,214.95,
2023-12-14T15:00:00,2023-12-14T16:00:00,953,,5181.0,
2023-12-14T15:00:00,2023-12-14T16:00:00,954,,14417.0,
2023-12-14T15:00:00,2023-12-14T16:00:00,960,,985.0,
2023-12-14T15:00:00,2023-12-14T16:00:00,962,,0.0,
2023-12-14T15:00:00,2023-12-14T16:00:00,990,,0.0,
2023-12-14T14:00:00,2023-12-14T15:00:00,003,,47142.083,593.352
2023-12-14T14:00:00,2023-12-14T15:00:00,007,,39861.848,5796.9
2023-12-14T14:00:00,2023-12-14T15:00:00,016,,601.01,80.99
2023-12-14T14:00:00,2023-12-14T15:00:00,031,,81296.33,78819.739
2023-12-14T14:00:00,2023-12-14T15:00:00,042,,13508.897,21056.75
2023-12-14T14:00:00,2023-12-14T15:00:00,051,,15592.11,14856.56
2023-12-14T14:00:00,2023-12-14T15:00:00,084,,2722.47,1471.86
2023-12-14T14:00:00,2023-12-14T15:00:00,085,,2159.43,280.58
2023-12-14T14:00:00,2023-12-14T15:00:00,131,,386218.344,396572.262
2023-12-14T14:00:00,2023-12-14T15:00:00,141,,2318.34,3230.92
2023-12-14T14:00:00,2023-12-14T15:00:00,151,,122598.689,112830.318
2023-12-14T14:00:00,2023-12-14T15:00:00,154,,15652.693,14738.389
2023-12-14T14:00:00,2023-12-14T15:00:00,233,,84122.152,69383.299
2023-12-14T14:00:00,2023-12-14T15:00:00,244,,106108.678,176127.07
2023-12-14T14:00:00,2023-12-14T15:00:00,245,,52876.053,80752.102
2023-12-14T14:00:00,2023-12-14T15:00:00,312,,2270.486,
2023-12-14T14:00:00,2023-12-14T15:00:00,331,,25606.281,18529.67
2023-12-14T14:00:00,2023-12-14T15:00:00,341,,2896.657,4383.443
2023-12-14T14:00:00,2023-12-14T15:00:00,342,,7491.28,5533.21
2023-12-14T14:00:00,2023-12-14T15:00:00,344,,280751.92,307873.354
2023-12-14T14:00:00,2023-12-14T15:00:00,347,,27569.532,44873.08
2023-12-14T14:00:00,2023-12-14T15:00:00,348,,49723.735,85385.04
2023-12-14T14:00:00,2023-12-14T15:00:00,351,,11400.06,26864.92
2023-12-14T14:00:00,2023-12-14T15:00:00,357,,3430.26,5664.03
2023-12-14T14:00:00,2023-12-14T15:00:00,370,,1501.256,397.641
2023-12-14T14:00:00,2023-12-14T15:00:00,371,,1418.33,410.06
2023-12-14T14:00:00,2023-12-14T15:00:00,381,,1056.66,1890.84
2023-12-14T14:00:00,2023-12-14T15:00:00,384,,1534.02,4156.45
2023-12-14T14:00:00,2023-12-14T15:00:00,385,,1648.02,4902.01
2023-12-14T14:00:00,2023-12-14T15:00:00,396,,1599.74,1462.2
2023-12-14T14:00:00,2023-12-14T15:00:00,398,,1564.96,5340.249
2023-12-14T14:00:00,2023-12-14T15:00:00,531,,11205.967,11579.735
2023-12-14T14:00:00,2023-12-14T15:00:00,532,,8020.16,3071.31
2023-12-14T14:00:00,2023-12-14T15:00:00,533,,24587.457,13633.26
2023-12-14T14:00:00,2023-12-14T15:00:00,543,,134748.344,258840.678
2023-12-14T14:00:00,2023-12-14T15:00:00,584,,5093.65,5930.16
2023-12-14T14:00:00,2023-12-14T15:00:00,740,,334398.223,259411.773
2023-12-14T14:00:00,2023-12-14T15:00:00,757,,11014.37,8126.16
2023-12-14T14:00:00,2023-12-14T15:00:00,791,,706836.91,653044.258
2023-12-14T14:00:00,2023-12-14T15:00:00,853,,4942.49,12859.26
2023-12-14T14:00:00,2023-12-14T15:00:00,854,,9538.88,5631.422
2023-12-14T14:00:00,2023-12-14T15:00:00,860,,14319.494,12313.589
2023-12-14T14:00:00,2023-12-14T15:00:00,911,,22510.232,11807.34
2023-12-14T14:00:00,2023-12-14T15:00:00,950,,63.6,
2023-12-14T14:00:00,2023-12-14T15:00:00,951,,3100.0,
2023-12-14T14:00:00,2023-12-14T15:00:00,952,,276.075,
2023-12-14T14:00:00,2023-12-14T15:00:00,953,,5111.0,
2023-12-14T14:00:00,2023-12-14T15:00:00,954,,17192.0,
2023-12-14T14:00:00,2023-12-14T15:00:00,960,,874.6,
2023-12-14T14:00:00,2023-12-14T15:00:00,962,,0.0,
2023-12-14T14:00:00,2023-12-14T15:00:00,990,,0.0,
2023-12-14T13:00:00,2023-12-14T14:00:00,003,,50223.393,2187.374
2023-12-14T13:00:00,2023-12-14T14:00:00,007,,38777.347,3380.9
2023-12-14T13:00:00,2023-12-14T14:00:00,016,,580.59,100.41
2023-12-14T13:00:00,2023-12-14T14:00:00,031,,78462.469,81332.884
2023-12-14T13:00:00,2023-12-14T14:00:00,042,,13075.591,23270.74
2023-12-14T13:00:00,2023-12-14T14:00:00,051,,15091.355,15869.53
2023-12-14T13:00:00,2023-12-14T14:00:00,084,,2617.68,1682.76
2023-12-14T13:00:00,2023-12-14T14:00:00,085,,2094.67,305.54
2023-12-14T13:00:00,2023-12-14T14:00:00,131,,376894.346,414370.858
2023-12-14T13:00:00,2023-12-14T14:00:00,141,,2297.88,3837.33
2023-12-14T13:00:00,2023-12-14T14:00:00,151,,119931.969,117588.496
2023-12-14T13:00:00,2023-12-14T14:00:00,154,,15432.029,16224.741
2023-12-14T13:00:00,2023-12-14T14:00:00,233,,81794.695,77623.419
2023-12-14T13:00:00,2023-12-14T14:00:00,244,,102833.043,177869.85
2023-12-14T13:00:00,2023-12-14T14:00:00,245,,52016.799,83386.717
2023-12-14T13:00:00,2023-12-14T14:00:00,312,,2324.662,
2023-12-14T13:00:00,2023-12-14T14:00:00,331,,25256.107,21926.15
2023-12-14T13:00:00,2023-12-14T14:00:00,341,,2857.637,4733.553
2023-12-14T13:00:00,2023-12-14T14:00:00,342,,7370.92,6183.42
2023-12-14T13:00:00,2023-12-14T14:00:00,344,,271539.382,309381.116
2023-12-14T13:00:00,2023-12-14T14:00:00,347,,27206.818,47881.88
2023-12-14T13:00:00,2023-12-14T14:00:00,348,,49176.676,90769.02
2023-12-14T13:00:00,2023-12-14T14:00:00,351,,10979.9,27739.65
2023-12-14T13:00:00,2023-12-14T14:00:00,357,,3353.03,5522.18
2023-12-14T13:00:00,2023-12-14T14:00:00,370,,1394.463,494.828
2023-12-14T13:00:00,2023-12-14T14:00:00,371,,1266.01,416.85
2023-12-14T13:00:00,2023-12-14T14:00:00,381,,1016.96,2603.48
2023-12-14T13:00:00,2023-12-14T14:00:00,384,,1454.99,4371.89
2023-12-14T13:00:00,2023-12-14T14:00:00,385,,1548.51,5191.62
2023-12-14T13:00:00,2023-12-14T14:00:00,396,,1531.631,1773.43
2023-12-14T13:00:00,2023-12-14T14:00:00,398,,1553.199,5935.388
2023-12-14T13:00:00,2023-12-14T14:00:00,531,,10566.243,12170.468
2023-12-14T13:00:00,2023-12-14T14:00:00,532,,7721.66,3295.56
2023-12-14T13:00:00,2023-12-14T14:00:00,533,,23627.473,14505.75
2023-12-14T13:00:00,2023-12-14T14:00:00,543,,128668.761,268889.613
2023-12-14T13:00:00,2023-12-14T14:00:00,584,,4882.72,6362.07
2023-12-14T13:00:00,2023-12-14T14:00:00,740,,323587.894,270403.4
